Content ID,Content Type,Category,Reaction Type,Sentiment,Score,Datetime,,category,sum,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,intrigued,positive,45,11/10/2020 15:43,,,,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,indifferent,neutral,20,11/10/2020 2:05,,,,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,heart,positive,60,4/1/2021 16:18,,,,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,want,positive,70,5/31/2021 2:06,,,,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,disgust,negative,0,9/16/2020 22:47,,,,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,adore,positive,72,7/29/2020 0:21,,,,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,adore,positive,72,6/4/2021 3:07,,,,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,cherish,positive,70,12/18/2020 9:14,,,,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,love,positive,65,4/20/2021 17:17,,,,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,peeking,neutral,35,1/31/2021 5:25,,,,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,super love,positive,75,7/6/2020 21:20,,,,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,hate,negative,5,8/10/2020 22:13,,,,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,adore,positive,72,7/16/2020 18:51,,,,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,worried,negative,12,10/20/2020 20:35,,,,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,interested,positive,30,5/24/2021 10:03,,,,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,scared,negative,15,3/18/2021 11:23,,,,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,want,positive,70,1/4/2021 20:20,,,,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,indifferent,neutral,20,2/27/2021 19:34,,,,,,,
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,interested,positive,30,4/6/2021 11:07,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,disgust,negative,0,6/11/2021 17:51,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,indifferent,neutral,20,5/29/2021 10:26,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,hate,negative,5,3/24/2021 1:26,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,cherish,positive,70,7/22/2020 6:08,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,want,positive,70,4/14/2021 20:44,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,indifferent,neutral,20,9/4/2020 16:06,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,heart,positive,60,5/30/2021 19:11,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,hate,negative,5,3/2/2021 1:02,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,want,positive,70,10/3/2020 16:32,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,intrigued,positive,45,11/28/2020 7:04,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,intrigued,positive,45,10/7/2020 19:45,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,peeking,neutral,35,12/2/2020 11:57,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,want,positive,70,10/27/2020 0:53,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,super love,positive,75,1/10/2021 23:34,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,dislike,negative,10,3/11/2021 18:11,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,cherish,positive,70,8/24/2020 10:05,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,intrigued,positive,45,11/19/2020 18:21,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,super love,positive,75,6/29/2020 5:00,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,want,positive,70,1/14/2021 3:15,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,cherish,positive,70,2/4/2021 23:04,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,want,positive,70,12/23/2020 16:17,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,adore,positive,72,7/9/2020 17:57,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,like,positive,50,6/7/2021 4:35,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,like,positive,50,8/9/2020 22:56,,,,,,,
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,cherish,positive,70,5/6/2021 11:26,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,want,positive,70,6/3/2021 10:39,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,adore,positive,72,6/22/2020 13:37,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,hate,negative,5,6/26/2020 14:51,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,dislike,negative,10,3/31/2021 16:33,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,heart,positive,60,6/21/2020 6:28,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,indifferent,neutral,20,2/22/2021 2:36,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,want,positive,70,4/15/2021 14:04,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,love,positive,65,3/27/2021 7:11,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,intrigued,positive,45,9/8/2020 1:34,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,dislike,negative,10,10/20/2020 10:37,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,hate,negative,5,6/18/2020 12:45,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,adore,positive,72,8/22/2020 4:22,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,interested,positive,30,4/8/2021 1:18,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,disgust,negative,0,1/22/2021 4:27,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,interested,positive,30,9/16/2020 12:13,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,worried,negative,12,10/22/2020 5:43,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,love,positive,65,6/16/2021 17:46,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,dislike,negative,10,6/30/2020 10:40,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,disgust,negative,0,1/8/2021 3:37,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,cherish,positive,70,12/8/2020 21:11,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,hate,negative,5,5/7/2021 9:44,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,worried,negative,12,11/20/2020 18:18,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,like,positive,50,11/19/2020 1:12,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,intrigued,positive,45,9/20/2020 13:37,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,want,positive,70,7/30/2020 2:28,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,love,positive,65,5/14/2021 2:30,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,super love,positive,75,5/16/2021 2:36,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,super love,positive,75,11/2/2020 12:47,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,cherish,positive,70,11/19/2020 18:41,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,love,positive,65,1/3/2021 14:52,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,indifferent,neutral,20,1/3/2021 1:37,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,hate,negative,5,6/24/2020 23:09,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,super love,positive,75,4/15/2021 23:21,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,disgust,negative,0,7/23/2020 5:40,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,intrigued,positive,45,4/28/2021 10:35,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,indifferent,neutral,20,10/13/2020 23:32,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,love,positive,65,12/26/2020 8:44,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,peeking,neutral,35,2/25/2021 7:01,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,scared,negative,15,11/29/2020 3:24,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,like,positive,50,12/3/2020 2:25,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,peeking,neutral,35,12/22/2020 3:36,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,adore,positive,72,1/2/2021 13:43,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,like,positive,50,9/1/2020 14:36,,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,worried,negative,12,10/5/2020 22:54,,,,,,,
7dfe344f-172b-4d1d-a9a5-d63e7a097642,GIF,culture,like,positive,50,4/1/2021 18:58,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,adore,positive,72,8/25/2020 1:30,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,scared,negative,15,8/29/2020 4:58,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,cherish,positive,70,5/22/2021 8:23,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,hate,negative,5,1/21/2021 3:35,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,hate,negative,5,7/29/2020 6:02,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,indifferent,neutral,20,8/4/2020 5:36,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,dislike,negative,10,8/14/2020 21:21,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,dislike,negative,10,4/29/2021 15:07,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,heart,positive,60,9/1/2020 3:31,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,want,positive,70,3/4/2021 11:01,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,dislike,negative,10,8/5/2020 6:01,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,interested,positive,30,5/3/2021 8:21,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,adore,positive,72,4/4/2021 23:52,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,like,positive,50,3/25/2021 16:36,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,cherish,positive,70,12/11/2020 1:27,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,want,positive,70,12/20/2020 0:50,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,cherish,positive,70,2/3/2021 17:21,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,love,positive,65,3/6/2021 13:00,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,love,positive,65,10/11/2020 15:48,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,dislike,negative,10,12/27/2020 11:31,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,like,positive,50,3/20/2021 0:56,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,peeking,neutral,35,7/12/2020 12:14,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,interested,positive,30,12/8/2020 3:11,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,worried,negative,12,1/10/2021 2:32,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,love,positive,65,12/9/2020 0:03,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,like,positive,50,11/2/2020 2:34,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,indifferent,neutral,20,3/17/2021 20:04,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,peeking,neutral,35,3/20/2021 3:55,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,peeking,neutral,35,6/29/2020 11:04,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,scared,negative,15,5/14/2021 23:56,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,hate,negative,5,8/4/2020 6:54,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,peeking,neutral,35,8/31/2020 12:06,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,scared,negative,15,8/18/2020 19:25,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,scared,negative,15,9/6/2020 3:05,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,peeking,neutral,35,6/27/2020 9:45,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,disgust,negative,0,7/21/2020 15:34,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,adore,positive,72,1/19/2021 14:13,,,,,,,
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,love,positive,65,9/23/2020 22:55,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,adore,positive,72,2/2/2021 12:15,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,intrigued,positive,45,8/3/2020 7:35,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,disgust,negative,0,5/17/2021 10:11,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,dislike,negative,10,5/29/2021 21:24,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,intrigued,positive,45,2/25/2021 14:13,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,heart,positive,60,6/21/2020 8:05,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,love,positive,65,3/1/2021 11:04,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,interested,positive,30,12/7/2020 14:15,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,love,positive,65,9/12/2020 11:17,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,disgust,negative,0,11/14/2020 1:49,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,cherish,positive,70,3/7/2021 16:36,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,adore,positive,72,8/19/2020 0:26,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,love,positive,65,10/6/2020 5:24,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,interested,positive,30,2/9/2021 2:32,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,peeking,neutral,35,10/24/2020 19:08,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,disgust,negative,0,8/7/2020 7:47,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,heart,positive,60,11/10/2020 2:39,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,super love,positive,75,9/18/2020 12:09,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,disgust,negative,0,9/8/2020 3:14,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,cherish,positive,70,7/19/2020 16:42,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,want,positive,70,11/29/2020 14:45,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,adore,positive,72,3/1/2021 23:03,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,disgust,negative,0,9/18/2020 15:59,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,scared,negative,15,3/27/2021 22:06,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,super love,positive,75,2/2/2021 3:00,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,like,positive,50,2/26/2021 21:55,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,adore,positive,72,12/10/2020 22:30,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,like,positive,50,12/8/2020 8:15,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,indifferent,neutral,20,1/25/2021 21:20,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,adore,positive,72,4/16/2021 15:02,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,scared,negative,15,4/10/2021 7:07,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,super love,positive,75,7/7/2020 3:00,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,scared,negative,15,3/7/2021 16:59,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,like,positive,50,11/27/2020 11:28,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,scared,negative,15,5/26/2021 5:10,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,hate,negative,5,1/27/2021 3:17,,,,,,,
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,like,positive,50,2/12/2021 18:29,,,,,,,
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,intrigued,positive,45,8/3/2020 6:22,,,,,,,
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,hate,negative,5,12/4/2020 3:18,,,,,,,
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,like,positive,50,12/28/2020 7:00,,,,,,,
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,cherish,positive,70,8/9/2020 4:02,,,,,,,
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,like,positive,50,10/20/2020 1:06,,,,,,,
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,indifferent,neutral,20,8/18/2020 0:25,,,,,,,
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,intrigued,positive,45,10/11/2020 7:19,,,,,,,
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,heart,positive,60,9/10/2020 8:57,,,,,,,
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,peeking,neutral,35,2/24/2021 11:04,,,,,,,
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,interested,positive,30,10/5/2020 14:40,,,,,,,
194f1ad7-43bf-4cdd-a01b-e6947df47403,GIF,tennis,like,positive,50,11/22/2020 18:53,,,,,,,
194f1ad7-43bf-4cdd-a01b-e6947df47403,GIF,tennis,disgust,negative,0,6/23/2020 11:23,,,,,,,
194f1ad7-43bf-4cdd-a01b-e6947df47403,GIF,tennis,indifferent,neutral,20,10/12/2020 12:08,,,,,,,
194f1ad7-43bf-4cdd-a01b-e6947df47403,GIF,tennis,hate,negative,5,2/9/2021 19:33,,,,,,,
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,worried,negative,12,11/1/2020 13:30,,,,,,,
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,worried,negative,12,10/19/2020 12:00,,,,,,,
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,dislike,negative,10,4/14/2021 19:39,,,,,,,
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,adore,positive,72,1/14/2021 14:15,,,,,,,
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,adore,positive,72,3/1/2021 23:32,,,,,,,
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,peeking,neutral,35,6/6/2021 20:05,,,,,,,
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,like,positive,50,9/11/2020 22:16,,,,,,,
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,scared,negative,15,10/17/2020 23:12,,,,,,,
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,cherish,positive,70,5/13/2021 12:59,,,,,,,
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,disgust,negative,0,7/17/2020 4:58,,,,,,,
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,hate,negative,5,12/6/2020 3:13,,,,,,,
212b7926-c743-45d9-85f2-63e0e8f85208,photo,dogs,indifferent,neutral,20,4/3/2021 16:37,,,,,,,
212b7926-c743-45d9-85f2-63e0e8f85208,photo,dogs,like,positive,50,6/27/2020 19:57,,,,,,,
212b7926-c743-45d9-85f2-63e0e8f85208,photo,dogs,scared,negative,15,8/23/2020 9:06,,,,,,,
212b7926-c743-45d9-85f2-63e0e8f85208,photo,dogs,want,positive,70,4/13/2021 20:04,,,,,,,
212b7926-c743-45d9-85f2-63e0e8f85208,photo,dogs,heart,positive,60,8/12/2020 20:11,,,,,,,
212b7926-c743-45d9-85f2-63e0e8f85208,photo,dogs,super love,positive,75,7/20/2020 1:23,,,,,,,
212b7926-c743-45d9-85f2-63e0e8f85208,photo,dogs,scared,negative,15,2/16/2021 14:05,,,,,,,
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,heart,positive,60,6/29/2020 8:19,,,,,,,
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,want,positive,70,7/7/2020 18:42,,,,,,,
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,like,positive,50,2/12/2021 10:02,,,,,,,
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,super love,positive,75,9/30/2020 23:19,,,,,,,
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,intrigued,positive,45,3/8/2021 12:03,,,,,,,
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,interested,positive,30,6/8/2021 2:46,,,,,,,
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,dislike,negative,10,1/25/2021 21:20,,,,,,,
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,intrigued,positive,45,5/12/2021 18:45,,,,,,,
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,interested,positive,30,11/26/2020 16:54,,,,,,,
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,love,positive,65,4/1/2021 7:00,,,,,,,
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,scared,negative,15,11/11/2020 3:50,,,,,,,
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,hate,negative,5,12/18/2020 19:32,,,,,,,
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,interested,positive,30,10/17/2020 23:45,,,,,,,
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,hate,negative,5,8/1/2020 23:47,,,,,,,
f5d6cb3a-923b-45fb-857a-7250b679625e,video,travel,intrigued,positive,45,10/24/2020 13:51,,,,,,,
f5d6cb3a-923b-45fb-857a-7250b679625e,video,travel,cherish,positive,70,11/13/2020 16:42,,,,,,,
f5d6cb3a-923b-45fb-857a-7250b679625e,video,travel,intrigued,positive,45,2/14/2021 17:36,,,,,,,
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,interested,positive,30,3/5/2021 21:45,,,,,,,
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,cherish,positive,70,1/12/2021 11:01,,,,,,,
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,disgust,negative,0,10/13/2020 1:06,,,,,,,
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,scared,negative,15,8/17/2020 22:16,,,,,,,
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,intrigued,positive,45,8/15/2020 14:44,,,,,,,
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,worried,negative,12,7/27/2020 1:10,,,,,,,
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,peeking,neutral,35,11/23/2020 17:01,,,,,,,
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,disgust,negative,0,4/12/2021 3:07,,,,,,,
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,peeking,neutral,35,11/6/2020 1:55,,,,,,,
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,adore,positive,72,10/7/2020 2:51,,,,,,,
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,interested,positive,30,5/13/2021 13:00,,,,,,,
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,interested,positive,30,1/3/2021 6:58,,,,,,,
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,like,positive,50,4/21/2021 10:16,,,,,,,
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,disgust,negative,0,1/8/2021 5:02,,,,,,,
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,want,positive,70,9/26/2020 14:26,,,,,,,
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,intrigued,positive,45,7/23/2020 6:04,,,,,,,
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,indifferent,neutral,20,3/12/2021 18:57,,,,,,,
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,peeking,neutral,35,11/23/2020 23:28,,,,,,,
